Date,Adj Close,Close,High,Low,Open,Volume
2021-07-28,456872.5625,533000.0,542000.0,528000.0,535000.0,83191
2021-07-29,461158.4375,538000.0,544000.0,528000.0,535000.0,60459
2021-07-30,468873.0,547000.0,556000.0,530000.0,541000.0,105605
2021-08-02,462872.71875,540000.0,555000.0,536000.0,550000.0,56872
2021-08-03,454301.0,530000.0,542000.0,522000.0,537000.0,72060
2021-08-04,454301.0,530000.0,537000.0,523000.0,532000.0,53223
2021-08-05,450015.15625,525000.0,533000.0,523000.0,526000.0,43405
2021-08-06,451729.53125,527000.0,533000.0,521000.0,526000.0,30035
2021-08-09,447443.625,522000.0,531000.0,516000.0,520000.0,46985
2021-08-10,446586.5,521000.0,532000.0,518000.0,525000.0,49165
2021-08-11,441443.46875,515000.0,527000.0,510000.0,522000.0,68471
2021-08-12,456015.375,532000.0,540000.0,517000.0,519000.0,96155
2021-08-13,450015.15625,525000.0,545000.0,524000.0,540000.0,52759
2021-08-17,443157.8125,517000.0,531000.0,514000.0,524000.0,49476
2021-08-18,439729.09375,513000.0,517000.0,506000.0,511000.0,39645
2021-08-19,428157.28125,499500.0,511000.0,497000.0,511000.0,58059
2021-08-20,416585.46875,486000.0,501000.0,483000.0,496000.0,65279
2021-08-23,421728.53125,492000.0,502000.0,486000.0,490000.0,37975
2021-08-24,435443.28125,508000.0,518000.0,497000.0,499000.0,48360
2021-08-25,442300.65625,516000.0,520000.0,506000.0,511000.0,41526
2021-08-26,435443.28125,508000.0,516000.0,506000.0,507000.0,32025
2021-08-27,434586.09375,507000.0,510000.0,500000.0,505000.0,26779
2021-08-30,433728.90625,506000.0,511000.0,499500.0,507000.0,27819
2021-08-31,456015.375,532000.0,536000.0,501000.0,506000.0,106707
2021-09-01,446586.5,521000.0,529000.0,517000.0,529000.0,36680
2021-09-02,443157.8125,517000.0,532000.0,512000.0,521000.0,38160
2021-09-03,443157.8125,517000.0,521000.0,512000.0,519000.0,25256
2021-09-06,444014.96875,518000.0,526000.0,516000.0,522000.0,23387
2021-09-07,438871.9375,512000.0,521000.0,507000.0,515000.0,33092
2021-09-08,438014.78125,511000.0,516000.0,508000.0,508000.0,31513
2021-09-09,433728.90625,506000.0,510000.0,505000.0,506000.0,42831
2021-09-10,435443.28125,508000.0,516000.0,501000.0,507000.0,37984
2021-09-13,452586.75,528000.0,535000.0,504000.0,508000.0,77901
2021-09-14,446586.5,521000.0,532000.0,517000.0,532000.0,32052
2021-09-15,444872.09375,519000.0,524000.0,512000.0,516000.0,37956
2021-09-16,449158.0625,524000.0,534000.0,516000.0,520000.0,45001
2021-09-17,444014.96875,518000.0,527000.0,517000.0,521000.0,49443
2021-09-23,437157.5625,510000.0,520000.0,510000.0,511000.0,34281
